mu_bp_per_gen,p_HGT_thyA_per_div,p_HGT_dapA_per_div,V_reactor_L,rho_max_per_L,g_per_day,T_days,L_target_bp,N_total_cells,G_total_generations,p_combined_per_div,P_escape_30d
8.347732e-10,1.087052e-12,8.267045e-14,1.075847e+01,1.918161e+09,4.116060e+00,1.568630e+01,8.001256e+02,2.063647e+10,6.456576e+01,6.002433e-32,7.997697e-20
6.651965e-10,9.136946e-14,4.048039e-13,6.207089e+03,6.640399e+08,3.968781e+00,3.484972e+01,4.180232e+02,4.121754e+12,1.383109e+02,1.028481e-32,5.863201e-18
1.405466e-10,5.470313e-12,3.436488e-14,2.965864e+01,2.684063e+09,5.712488e+00,3.940575e+01,7.289694e+02,7.960567e+10,2.251049e+02,1.926002e-32,3.451323e-19
1.468620e-10,3.493707e-11,2.514191e-12,5.625471e+03,8.966335e+09,5.988158e+00,2.309953e+01,7.423090e+02,5.043986e+13,1.383236e+02,9.575882e-30,6.681115e-14
2.176839e-10,6.984017e-11,2.484197e-12,6.945412e+03,4.349471e+08,7.609776e+00,1.589985e+01,5.522493e+02,3.020887e+12,1.209943e+02,2.085705e-29,7.623460e-15
2.143675e-10,3.093424e-11,3.505184e-13,8.045404e+03,6.565377e+08,4.078825e+00,3.580084e+01,3.924975e+02,5.282111e+12,1.460254e+02,9.123173e-31,7.036905e-16
8.756947e-10,4.548685e-14,1.056925e-14,4.189145e+02,2.832343e+09,3.435042e+00,3.244806e+01,8.036982e+02,1.186509e+12,1.114605e+02,3.383576e-34,4.474741e-20
4.945225e-09,1.201831e-13,2.341162e-13,3.171817e+03,5.927834e+08,6.646434e+00,2.174622e+01,3.316686e+02,1.880200e+12,1.445348e+02,4.614932e-32,1.254128e-17
1.997343e-09,3.968134e-11,6.065857e-13,2.110405e+03,7.387867e+08,6.079959e+00,1.814640e+01,4.043636e+02,1.559139e+12,1.103294e+02,1.944032e-29,3.344100e-15
2.753522e-09,1.779286e-11,6.231398e-13,1.651158e+02,2.306030e+09,6.729847e+00,4.276739e+01,3.675327e+02,3.807621e+11,2.878180e+02,1.122059e-29,1.229667e-15
3.489506e-10,3.771042e-13,1.079114e-12,5.897938e+02,1.406053e+08,3.978274e+00,2.507948e+01,4.901423e+02,8.292816e+10,9.977303e+01,6.960088e-32,5.758772e-19
5.685952e-10,2.755683e-14,8.881503e-11,7.933873e+03,7.144370e+09,3.099477e+00,4.066495e+01,6.408346e+02,5.668252e+13,1.260401e+02,8.917945e-31,6.371219e-15
2.026821e-09,9.570497e-13,2.240971e-12,6.676938e+01,3.755734e+09,6.875751e+00,3.190214e+01,9.556620e+02,2.507681e+11,2.193512e+02,4.154228e-30,2.285086e-16
2.072907e-09,4.454588e-14,4.195640e-14,3.294730e+03,3.120879e+09,3.183765e+00,1.673742e+01,3.837130e+02,1.028245e+13,5.328803e+01,1.486593e-33,8.145512e-19
8.660884e-09,2.406427e-14,6.176659e-11,7.144686e+02,6.150387e+09,5.157969e+00,1.571947e+01,6.248927e+02,4.394258e+12,8.108056e+01,8.044406e-30,2.866133e-15
1.942659e-09,1.833259e-13,4.946696e-12,1.982109e+01,1.307365e+08,5.798693e+00,4.097720e+01,6.028781e+02,2.591341e+09,2.376142e+02,1.062100e-30,6.539765e-19
5.132085e-10,6.501913e-14,5.846278e-11,5.383505e+01,2.890106e+09,6.019553e+00,2.747334e+01,6.427676e+02,1.555890e+11,1.653772e+02,1.253916e-30,3.226436e-17
2.895995e-09,2.577463e-13,6.377354e-13,1.404700e+01,8.644126e+08,3.217510e+00,3.656890e+01,6.626449e+02,1.214241e+10,1.176608e+02,3.154364e-31,4.506594e-19
2.054472e-10,2.838201e-12,1.225756e-14,1.151560e+03,3.150571e+09,2.458717e+00,3.015500e+01,7.430509e+02,3.628070e+12,7.414261e+01,5.310875e-33,1.428597e-18
6.727057e-09,3.449744e-11,2.917116e-11,3.206252e+02,1.210453e+08,4.740123e+00,2.629672e+01,8.552527e+02,3.881016e+10,1.246497e+02,5.789754e-27,2.800894e-14
8.828451e-09,2.630433e-12,4.446375e-12,3.727879e+01,9.707085e+08,6.546801e+00,1.576572e+01,9.009742e+02,3.618684e+10,1.032150e+02,9.303155e-29,3.474753e-16
3.977904e-09,4.019056e-13,2.246872e-14,1.718053e+01,5.627043e+08,6.573173e+00,2.608149e+01,4.472084e+02,9.667558e+09,1.714382e+02,1.606448e-32,2.662509e-20
2.156267e-10,3.168204e-11,6.550408e-14,1.969993e+03,4.323929e+09,3.345305e+00,2.664369e+01,3.017807e+02,8.518109e+12,8.913125e+01,1.350440e-31,1.025295e-16
1.305690e-09,4.865765e-14,1.035704e-13,7.909841e+02,2.591375e+08,4.118145e+00,1.798419e+01,8.813121e+02,2.049736e+11,7.406148e+01,5.799048e-33,8.803330e-20
8.142903e-10,7.536312e-14,6.779785e-13,2.090270e+01,1.222463e+09,4.664964e+00,1.944379e+01,3.916073e+02,2.555279e+10,9.070459e+01,1.629314e-32,3.776352e-20
4.122376e-09,3.408177e-13,9.964150e-11,2.296778e+02,2.288291e+08,2.471349e+00,2.753293e+01,9.520245e+02,5.255697e+10,6.804346e+01,1.332779e-28,4.766229e-16
3.861445e-09,1.360878e-11,2.409333e-11,7.230878e+01,6.420648e+08,2.006846e+00,2.187753e+01,4.906330e+02,4.642692e+10,4.390483e+01,6.211875e-28,1.266207e-15
1.399875e-09,2.149938e-11,8.594099e-12,1.061356e+02,3.852167e+09,6.269217e+00,2.673985e+01,3.363304e+02,4.088522e+11,1.676379e+02,8.699247e-29,5.962388e-15
4.749032e-09,4.719883e-13,5.893446e-12,5.833036e+03,6.630662e+08,5.989951e+00,3.392187e+01,7.584036e+02,3.867689e+12,2.031903e+02,1.001858e-29,7.873368e-15
9.050477e-10,3.408935e-12,1.207582e-14,1.039876e+01,6.965347e+08,5.039358e+00,1.865472e+01,3.294827e+02,7.243098e+09,9.400780e+01,1.227550e-32,8.358483e-21
5.117711e-10,5.312716e-13,1.023887e-12,1.434676e+01,2.634682e+08,3.069416e+00,2.657054e+01,3.400017e+02,3.779914e+09,8.155603e+01,9.465106e-32,2.917854e-20
3.383003e-10,7.923172e-14,3.842751e-14,3.820466e+03,8.813662e+09,4.955670e+00,1.679200e+01,6.421141e+02,3.367230e+13,8.321558e+01,6.613874e-34,1.853247e-18
8.158506e-10,4.494385e-11,1.822422e-13,1.213728e+01,7.590681e+09,3.079467e+00,4.314984e+01,9.070609e+02,9.213020e+10,1.328785e+02,6.061307e-30,7.420328e-17
1.767043e-09,7.193046e-14,1.965014e-12,7.281233e+03,1.207309e+09,3.730743e+00,2.701247e+01,9.753443e+02,8.790701e+12,1.007766e+02,2.436036e-31,2.158076e-16
3.218533e-09,5.157425e-14,2.364851e-12,1.047216e+02,1.482257e+08,7.310829e+00,3.873852e+01,4.164040e+02,1.552243e+10,2.832107e+02,1.634592e-31,7.185862e-19
2.038789e-09,1.986592e-12,2.695896e-13,8.387789e+01,1.540218e+08,3.074163e+00,3.861293e+01,4.844992e+02,1.291902e+10,1.187024e+02,5.290261e-31,8.112717e-19
5.877767e-09,1.074836e-13,6.276574e-13,1.236403e+03,1.458685e+08,3.785880e+00,1.672935e+01,9.220612e+02,1.803523e+11,6.333530e+01,3.656259e-31,4.176422e-18
4.719853e-09,4.322840e-13,2.044557e-14,4.338488e+02,5.495852e+09,2.647798e+00,2.073902e+01,5.609873e+02,2.384369e+12,5.491273e+01,2.340183e-32,3.064053e-18
1.028661e-10,1.605771e-14,8.215535e-11,1.504896e+02,1.971281e+08,2.931158e+00,2.465221e+01,5.692357e+02,2.966573e+10,7.225951e+01,7.724739e-32,1.655899e-19
4.203895e-09,5.778326e-11,2.433518e-13,3.320865e+03,1.423744e+08,4.883293e+00,2.983729e+01,8.388225e+02,4.728061e+11,1.457042e+02,4.958595e-29,3.415968e-15
2.823295e-09,1.744135e-11,3.207292e-13,2.159232e+01,1.579308e+08,7.605251e+00,3.065566e+01,8.545468e+02,3.410093e+09,2.331440e+02,1.349617e-29,1.073003e-17
2.228368e-10,1.040257e-11,2.496598e-14,1.799988e+02,1.137676e+09,6.448284e+00,1.509465e+01,3.060606e+02,2.047802e+11,9.733462e+01,1.771266e-32,3.530524e-19
1.257013e-09,1.203676e-11,1.771757e-11,1.656099e+02,1.193643e+09,5.769698e+00,3.588944e+01,4.214946e+02,1.976791e+11,2.070713e+02,1.129915e-28,4.625154e-15
3.054876e-10,7.081259e-13,2.002357e-14,9.384197e+01,3.765530e+08,5.343517e+00,2.123497e+01,7.562363e+02,3.533647e+10,1.134694e+02,3.275693e-33,1.313425e-20
1.459861e-10,4.202691e-13,1.799081e-13,1.145327e+01,6.336816e+09,3.321843e+00,2.217181e+01,8.677560e+02,7.257725e+10,7.365127e+01,9.578270e-33,5.119974e-20
1.927574e-10,1.143255e-13,1.818768e-13,7.648963e+01,6.720077e+09,6.026675e+00,3.533791e+01,9.761240e+02,5.140163e+11,2.129701e+02,3.912337e-33,4.282839e-19
2.225131e-09,2.103380e-12,1.453780e-14,1.211930e+01,3.327471e+08,3.453120e+00,1.627988e+01,3.731080e+02,4.032663e+09,5.621636e+01,2.538671e-32,5.755209e-21
7.792920e-10,2.552684e-11,1.174157e-12,1.427082e+01,1.669051e+09,3.347761e+00,3.385425e+01,4.660126e+02,2.381872e+10,1.133360e+02,1.088482e-29,2.938376e-17
7.716708e-10,3.567505e-13,8.072644e-14,9.553221e+03,5.757398e+09,7.564706e+00,2.773939e+01,3.306416e+02,5.500169e+13,2.098403e+02,7.348015e-33,8.480764e-17
1.808175e-09,1.849640e-13,6.382082e-11,8.146085e+02,3.119821e+09,7.096440e+00,2.494136e+01,4.199819e+02,2.541433e+12,1.769949e+02,8.964388e-30,4.032366e-15
1.895839e-10,3.789950e-14,6.876196e-12,1.195677e+01,1.667821e+08,2.359543e+00,3.587938e+01,3.184284e+02,1.994175e+09,8.465893e+01,1.573240e-32,2.656018e-21
6.389245e-10,4.591239e-13,1.553196e-14,5.032266e+02,1.626396e+08,3.938526e+00,2.471303e+01,9.137972e+02,8.184456e+10,9.733290e+01,4.163472e-33,3.316692e-20
9.620700e-09,3.413384e-14,8.500205e-12,7.777031e+01,4.451763e+09,7.399607e+00,4.317850e+01,3.460067e+02,3.462150e+11,3.195040e+02,9.658412e-31,1.068385e-16
1.023040e-10,1.345305e-12,5.345145e-14,2.837473e+01,7.240732e+08,6.707798e+00,2.344045e+01,3.676451e+02,2.054538e+10,1.572338e+02,2.704590e-33,8.736987e-21
1.723099e-09,4.683022e-11,6.060999e-14,7.838107e+03,1.794233e+09,3.224855e+00,1.535400e+01,4.122201e+02,1.406339e+13,4.951441e+01,2.016090e-30,1.403885e-15
6.817257e-10,1.322075e-11,1.197738e-12,1.980803e+01,9.452000e+09,6.154831e+00,1.710855e+01,3.325941e+02,1.872255e+11,1.053002e+02,3.590395e-30,7.078422e-17
3.792134e-10,4.430707e-14,3.821576e-12,1.000495e+02,5.569891e+09,3.002743e+00,4.110367e+01,4.784344e+02,5.572650e+11,1.234238e+02,3.072003e-32,2.112916e-18
1.831442e-10,1.280155e-14,3.280863e-12,6.569787e+03,2.461143e+08,3.173965e+00,1.517763e+01,4.643165e+02,1.616919e+12,4.817329e+01,3.571559e-33,2.781969e-19
3.445517e-10,2.996982e-11,4.975192e-13,1.742118e+01,1.020041e+08,2.889644e+00,2.662627e+01,5.720245e+02,1.777031e+09,7.694044e+01,2.938753e-30,4.018027e-19
5.423306e-10,3.305398e-12,2.879593e-11,2.475385e+01,2.872148e+09,2.733197e+00,3.453471e+01,4.186889e+02,7.109671e+10,9.439017e+01,2.161277e-29,1.450396e-16
1.675547e-10,1.411500e-12,1.071261e-13,2.000267e+03,1.051708e+09,4.680981e+00,3.873500e+01,7.447169e+02,2.103697e+12,1.813178e+02,1.886792e-32,7.196936e-18
5.695919e-10,2.850209e-14,3.811002e-12,2.401740e+01,2.773517e+08,3.250664e+00,4.324720e+01,3.679523e+02,6.661267e+09,1.405821e+02,2.276518e-32,2.131858e-20
2.852901e-09,2.753490e-13,6.001566e-11,9.829458e+02,1.065886e+09,4.478114e+00,2.251464e+01,6.774591e+02,1.047708e+12,1.008231e+02,3.193875e-29,3.373792e-15
3.914555e-09,1.839302e-14,2.021342e-12,1.347245e+01,3.715640e+08,2.475223e+00,3.266121e+01,3.596517e+02,5.005876e+09,8.084375e+01,5.234284e-32,2.118282e-20
8.030907e-09,1.944519e-13,1.082857e-13,4.860363e+01,2.412769e+08,3.256874e+00,2.152906e+01,7.425967e+02,1.172693e+10,7.011744e+01,1.255743e-31,1.032551e-19
1.103609e-09,1.076112e-13,8.293471e-14,4.476829e+01,3.928947e+09,5.266518e+00,2.831451e+01,4.849302e+02,1.758922e+11,1.491189e+02,4.776262e-33,1.252759e-19
1.207780e-10,9.645415e-11,4.582542e-13,6.623261e+03,1.868856e+09,3.191315e+00,4.452180e+01,7.539594e+02,1.237792e+13,1.420831e+02,4.024976e-30,7.078698e-15
3.846066e-10,8.010055e-14,1.378462e-14,7.230061e+02,8.200828e+08,2.086410e+00,3.903374e+01,4.308363e+02,5.929249e+11,8.144041e+01,1.829613e-34,8.834844e-21
7.038836e-10,7.087091e-14,2.946903e-12,7.024014e+03,3.654831e+09,5.965106e+00,1.968565e+01,3.549790e+02,2.567158e+13,1.174270e+02,5.218401e-32,1.573106e-16
2.187605e-09,5.592645e-12,4.464591e-12,3.374124e+02,4.310003e+09,5.450755e+00,1.985285e+01,4.107356e+02,1.454249e+12,1.082131e+02,2.243521e-29,3.530599e-15
6.301706e-10,2.165698e-13,3.006188e-11,2.961094e+02,3.812413e+09,2.067963e+00,4.147085e+01,9.068906e+02,1.128891e+12,8.576018e+01,3.720721e-30,3.602176e-16
4.838800e-10,5.658821e-12,8.863513e-12,4.389350e+02,2.456502e+08,5.774472e+00,2.797390e+01,6.073170e+02,1.078244e+11,1.615345e+02,1.473957e-29,2.567246e-16
1.827151e-09,1.464359e-13,1.547129e-12,4.924279e+02,8.022032e+08,2.493036e+00,2.125884e+01,5.350024e+02,3.950272e+11,5.299906e+01,2.214646e-31,4.636598e-18
8.760725e-09,3.223863e-13,2.561498e-13,3.708911e+02,3.239886e+08,4.595627e+00,2.633918e+01,3.030676e+02,1.201645e+11,1.210451e+02,2.192553e-31,3.189140e-18
4.665543e-10,9.581450e-13,9.319164e-14,1.978707e+02,8.486515e+09,3.970500e+00,1.722411e+01,5.056612e+02,1.679232e+12,6.838832e+01,2.106542e-32,2.419150e-18
1.830585e-09,6.965751e-14,2.506865e-12,1.232495e+03,8.009245e+08,7.276793e+00,1.669878e+01,8.792668e+02,9.871353e+11,1.215136e+02,2.810666e-31,3.371403e-17
5.973946e-09,2.297858e-12,5.712295e-14,4.640818e+03,2.955209e+09,5.997537e+00,3.748682e+01,3.994574e+02,1.371458e+13,2.248286e+02,3.132315e-31,9.658276e-16
3.216498e-10,1.904624e-14,4.444914e-11,2.468432e+02,4.999841e+09,5.130051e+00,2.172516e+01,5.974835e+02,1.234176e+12,1.114512e+02,1.626979e-31,2.237917e-17
1.550868e-10,1.291080e-13,4.438681e-14,4.559247e+03,1.391528e+08,5.964883e+00,2.311106e+01,3.808207e+02,6.344320e+11,1.378547e+02,3.384562e-34,2.960120e-20
6.365932e-10,6.990338e-11,6.216062e-13,9.443875e+03,1.558394e+08,3.842892e+00,4.174632e+01,8.023066e+02,1.471728e+12,1.604266e+02,2.219299e-29,5.239862e-15
3.017132e-10,1.247575e-12,2.265660e-14,1.833469e+02,1.595867e+09,4.385105e+00,1.800011e+01,6.910733e+02,2.925971e+11,7.893239e+01,5.893586e-33,1.361147e-19
1.387895e-09,1.600528e-12,2.607857e-11,1.335468e+02,5.853913e+08,2.668968e+00,1.699401e+01,5.060273e+02,7.817716e+10,4.535647e+01,2.931417e-29,1.039434e-16
4.666194e-09,9.749629e-14,3.146714e-13,1.650848e+03,1.661086e+08,7.340970e+00,2.546802e+01,5.908498e+02,2.742200e+11,1.869600e+02,8.458345e-32,4.336438e-18
8.725780e-09,1.732662e-11,3.794486e-13,2.818623e+03,1.981206e+09,2.329098e+00,2.899958e+01,7.401319e+02,5.584274e+12,6.754286e+01,4.246001e-29,1.601498e-14
1.270156e-10,9.910870e-12,4.339968e-12,3.155888e+02,1.124326e+09,5.948439e+00,2.281729e+01,9.418471e+02,3.548246e+11,1.357273e+02,5.145596e-30,2.478087e-16
8.317042e-09,1.238528e-13,6.437341e-12,5.504827e+03,8.157301e+08,6.060452e+00,2.720291e+01,7.702141e+02,4.490453e+12,1.648619e+02,5.107316e-30,3.780971e-15
2.158353e-10,6.153274e-11,1.201698e-12,1.165902e+02,1.172693e+09,3.346324e+00,3.670638e+01,9.078833e+02,1.367246e+11,1.228315e+02,1.448953e-29,2.433382e-16
3.994253e-10,1.041148e-13,6.041388e-11,3.246383e+02,3.404699e+08,2.630607e+00,4.349302e+01,8.519319e+02,1.105295e+11,1.144130e+02,2.140374e-30,2.706722e-17
2.238675e-10,8.095294e-13,1.247420e-12,4.546922e+02,7.077732e+09,4.136149e+00,2.104467e+01,4.000490e+02,3.218189e+12,8.704389e+01,9.043773e-32,2.533375e-17
1.858657e-09,7.242847e-11,3.986236e-11,2.812061e+02,5.538576e+08,2.930862e+00,2.263743e+01,3.974155e+02,1.557482e+11,6.634720e+01,2.132634e-27,2.203748e-14
3.251754e-10,1.083992e-12,1.676536e-11,6.426808e+01,4.614883e+08,2.259625e+00,3.126118e+01,6.206634e+02,2.965897e+10,7.063854e+01,3.667862e-30,7.684414e-18
5.031111e-09,1.641573e-12,8.516094e-14,1.590711e+02,2.421446e+09,7.471633e+00,2.250625e+01,5.464437e+02,3.851820e+11,1.681585e+02,3.843350e-31,2.489400e-17
9.798400e-10,1.439288e-13,4.002431e-12,1.869610e+02,3.711351e+08,6.148586e+00,2.597258e+01,4.044519e+02,6.938779e+10,1.596947e+02,2.282936e-31,2.529690e-18
1.405601e-09,1.524622e-11,2.131399e-13,4.199281e+01,3.242041e+09,3.154711e+00,3.257442e+01,6.575426e+02,1.361424e+11,1.027629e+02,3.003399e-30,4.201871e-17
1.104853e-09,5.432842e-13,9.383782e-12,1.973756e+03,3.455226e+08,2.149480e+00,3.696140e+01,3.967809e+02,6.819774e+11,7.944781e+01,2.234911e-30,1.210911e-16
2.029358e-10,7.326892e-14,5.603826e-11,4.918673e+01,5.131355e+09,2.976227e+00,2.893125e+01,7.390850e+02,2.523946e+11,8.610597e+01,6.158253e-31,1.338353e-17
2.922998e-09,2.804348e-14,1.215995e-14,2.610070e+01,4.252919e+09,2.176877e+00,2.596124e+01,7.469812e+02,1.110041e+11,5.651442e+01,7.445634e-34,4.670896e-21
4.049062e-09,4.706041e-11,1.269754e-13,9.103902e+03,5.018775e+09,2.395025e+00,2.202260e+01,3.761827e+02,4.569044e+13,5.274469e+01,9.101824e-30,2.193474e-14
9.421850e-10,7.623235e-12,5.506214e-12,1.044775e+02,4.260915e+08,7.376357e+00,3.909216e+01,4.347617e+02,4.451696e+10,2.883577e+02,1.719412e-29,2.207176e-16
1.208646e-10,6.867572e-12,2.581736e-14,6.683082e+02,1.555414e+08,3.199101e+00,1.781789e+01,8.816257e+02,1.039496e+11,5.700124e+01,1.889289e-32,1.119452e-19
6.262990e-09,1.019361e-11,1.365390e-11,2.565544e+03,9.317315e+08,3.094771e+00,1.550520e+01,5.745052e+02,2.390398e+12,4.798504e+01,5.007953e-28,5.744289e-14
3.493760e-09,1.105223e-12,7.913522e-13,6.354579e+01,3.250948e+08,2.450966e+00,2.703507e+01,9.358088e+02,2.065841e+10,6.626203e+01,2.859565e-30,3.914367e-18
4.932758e-10,1.030276e-14,2.310951e-14,5.051812e+01,1.075815e+08,3.855797e+00,3.064858e+01,6.332324e+02,5.434817e+09,1.181747e+02,7.436995e-35,4.776470e-23
9.359107e-09,1.967728e-11,1.115178e-14,1.782338e+03,1.113113e+08,3.215401e+00,3.681876e+01,4.054824e+02,1.983943e+11,1.183871e+02,8.327520e-31,1.955912e-17
1.711680e-09,5.840821e-13,6.816418e-14,1.084259e+03,2.032716e+08,2.396174e+00,2.565131e+01,4.698583e+02,2.203991e+11,6.146498e+01,3.201988e-32,4.337677e-19
1.292353e-10,1.138318e-14,5.573496e-12,7.558177e+01,8.522796e+08,2.169237e+00,1.725611e+01,4.979230e+02,6.441680e+10,3.743258e+01,4.082579e-33,9.844270e-21
1.005510e-09,9.662392e-12,9.227818e-11,5.811450e+03,5.314613e+09,7.738096e+00,3.890979e+01,5.429612e+02,3.088561e+13,3.010877e+02,4.867869e-28,4.526766e-12
1.951422e-10,7.543892e-13,5.469414e-12,1.566152e+02,1.892365e+09,2.562355e+00,2.360803e+01,7.600264e+02,2.963732e+11,6.049217e+01,6.119504e-31,1.097120e-17
1.265512e-10,2.814231e-11,6.639590e-12,5.878063e+03,1.355204e+09,5.300061e+00,2.745221e+01,9.847614e+02,7.965974e+12,1.454984e+02,2.328618e-29,2.698953e-14
8.762785e-09,7.112717e-11,4.363615e-14,2.089079e+01,1.015168e+09,3.152638e+00,1.625731e+01,4.886778e+02,2.120767e+10,5.125341e+01,1.329067e-29,1.444649e-17
1.465267e-10,5.559193e-12,2.014133e-13,5.669480e+03,5.379411e+09,4.180576e+00,2.587829e+01,3.655138e+02,3.049846e+13,1.081862e+02,5.996810e-32,1.978654e-16
4.055916e-10,9.943306e-11,1.371504e-14,4.554294e+02,1.128097e+09,3.028013e+00,3.784514e+01,6.193324e+02,5.137685e+11,1.145956e+02,3.425630e-31,2.016860e-17
9.923219e-10,2.084134e-12,4.297914e-11,9.856303e+02,5.104310e+08,3.513299e+00,3.026386e+01,4.547340e+02,5.030963e+11,1.063260e+02,4.041973e-29,2.162140e-15
4.523532e-09,1.894644e-12,1.798113e-14,1.339685e+02,1.079622e+09,3.915924e+00,2.868409e+01,3.523720e+02,1.446353e+11,1.123247e+02,5.430299e-32,8.822129e-19
2.631163e-10,2.507290e-13,7.732924e-11,1.705953e+02,4.638673e+09,7.295353e+00,3.503164e+01,5.260837e+02,7.913358e+11,2.555682e+02,2.683804e-30,5.427732e-16
9.000369e-09,1.373075e-12,8.814824e-13,9.004110e+03,3.689226e+09,5.792564e+00,1.654762e+01,6.111364e+02,3.321820e+13,9.585315e+01,6.657429e-30,2.119771e-14
1.876325e-09,1.738666e-12,2.160716e-14,3.059549e+03,1.689942e+08,4.684150e+00,2.196350e+01,6.054067e+02,5.170460e+11,1.028803e+02,4.267457e-32,2.270025e-18
1.674114e-09,7.350553e-13,4.821754e-12,3.789554e+02,2.208804e+09,4.091166e+00,3.607880e+01,4.284858e+02,8.370384e+11,1.476044e+02,2.542416e-30,3.141169e-16
2.037989e-10,9.395468e-11,2.190976e-14,7.932227e+02,3.212370e+08,4.946213e+00,1.655191e+01,3.475226e+02,2.548125e+11,8.186927e+01,1.457945e-31,3.041464e-18
1.914491e-10,2.736317e-11,1.936007e-12,1.450319e+01,1.008934e+08,5.315187e+00,2.448641e+01,4.423701e+02,1.463276e+09,1.301498e+02,4.486547e-30,8.544408e-19
2.822737e-10,2.652202e-13,5.767905e-13,1.018899e+03,1.487463e+08,7.149129e+00,4.132362e+01,8.280550e+02,1.515574e+11,2.954279e+02,3.575644e-32,1.600969e-18
2.691150e-10,1.671528e-14,2.942724e-12,3.160188e+01,3.651481e+09,4.126002e+00,3.984233e+01,3.235459e+02,1.153937e+11,1.643895e+02,4.282892e-33,8.124436e-20
7.882484e-09,1.083899e-14,1.019331e-11,2.277368e+01,4.147716e+09,6.233092e+00,2.010469e+01,3.792317e+02,9.445875e+10,1.253144e+02,3.302723e-31,3.909446e-18
5.497558e-09,3.166740e-13,1.525708e-13,1.608130e+02,3.844797e+09,3.711943e+00,3.290381e+01,3.063152e+02,6.182934e+11,1.221371e+02,8.136209e-32,6.144183e-18
1.143334e-09,3.591536e-12,8.101715e-14,2.049651e+03,3.997245e+08,4.935222e+00,2.084017e+01,6.563223e+02,8.192957e+11,1.028509e+02,2.183471e-31,1.839907e-17
3.730314e-10,3.543333e-13,5.894037e-14,1.172470e+03,9.269189e+09,6.900795e+00,2.155538e+01,5.309055e+02,1.086784e+13,1.487493e+02,4.136066e-33,6.686298e-18
5.737330e-10,1.407265e-13,2.461029e-14,2.079537e+03,4.988235e+08,5.076030e+00,2.462153e+01,5.957734e+02,1.037322e+12,1.249796e+02,1.183814e-33,1.534745e-19
7.236519e-09,9.109540e-12,1.990471e-14,1.415849e+02,2.016066e+09,2.996323e+00,4.425918e+01,4.140636e+02,2.854445e+11,1.326148e+02,5.433117e-31,2.056661e-17
7.961294e-10,5.366264e-13,2.361888e-11,6.870851e+01,2.229638e+09,4.712415e+00,3.141671e+01,3.654436e+02,1.531951e+11,1.480486e+02,3.687529e-30,8.363435e-17
2.449969e-10,3.316051e-14,2.436788e-14,3.323896e+01,2.075354e+09,4.004441e+00,3.778326e+01,6.772589e+02,6.898261e+10,1.513008e+02,1.340770e-34,1.399379e-21
2.272720e-09,8.354298e-12,3.117458e-14,6.376375e+03,5.938589e+08,7.451247e+00,3.109192e+01,9.334116e+02,3.786667e+12,2.316736e+02,5.524967e-31,4.846892e-16
7.661426e-09,2.857503e-11,2.152191e-11,3.799372e+01,1.240390e+08,2.101432e+00,1.548997e+01,9.590936e+02,4.712703e+09,3.255113e+01,4.518956e-27,6.932250e-16
7.423407e-10,1.380226e-12,1.367112e-14,2.169814e+02,6.307395e+09,4.451768e+00,1.852053e+01,8.865587e+02,1.368588e+12,8.244911e+01,1.241838e-32,1.401275e-18
3.364512e-10,3.651446e-14,3.847169e-12,2.918936e+02,2.366147e+09,4.693615e+00,3.963611e+01,9.228710e+02,6.906630e+11,1.860367e+02,4.361835e-32,5.604462e-18
2.488089e-10,2.570091e-13,5.365704e-14,2.873235e+02,1.918711e+08,2.283776e+00,3.127774e+01,3.934338e+02,5.512910e+10,7.143138e+01,1.349935e-33,5.315971e-21
2.395219e-09,1.721638e-12,5.849920e-13,1.160643e+03,9.466046e+08,2.841048e+00,3.389961e+01,3.044026e+02,1.098670e+12,9.631042e+01,7.343201e-31,7.770090e-17
2.856567e-10,9.123635e-11,7.919894e-14,6.146502e+03,5.521726e+09,5.310723e+00,2.723026e+01,5.102130e+02,3.393930e+13,1.446124e+02,1.053133e-30,5.168821e-15
1.741730e-09,3.550497e-13,3.247188e-13,1.542881e+02,3.009536e+08,2.241544e+00,3.898547e+01,3.474330e+02,4.643356e+10,8.738764e+01,6.976675e-32,2.830939e-19
1.736859e-10,9.715435e-14,1.393387e-13,1.143418e+01,1.690536e+08,2.916941e+00,3.049681e+01,9.877343e+02,1.932989e+09,8.895742e+01,2.322410e-33,3.993471e-22
4.104848e-09,4.121133e-14,5.664193e-13,3.797592e+01,3.265742e+09,6.271099e+00,1.733791e+01,5.473385e+02,1.240196e+11,1.087278e+02,5.244543e-32,7.071937e-19
1.534890e-09,3.085860e-14,1.254586e-13,6.005832e+02,8.182982e+08,2.998703e+00,2.264722e+01,8.528669e+02,4.914561e+11,6.791228e+01,5.067983e-33,1.691486e-19
8.583214e-10,1.364880e-14,2.895063e-13,4.708907e+03,6.325536e+09,2.428554e+00,4.119576e+01,7.681267e+02,2.978636e+13,1.000461e+02,2.605166e-33,7.763422e-18
9.071424e-09,2.743825e-12,1.973878e-13,7.176562e+02,2.942951e+08,7.959495e+00,2.224806e+01,5.500137e+02,2.112027e+11,1.770833e+02,2.702251e-30,1.010655e-16
1.928505e-10,2.013213e-12,4.343517e-14,4.061939e+02,2.682099e+09,3.249305e+00,2.071652e+01,8.245967e+02,1.089452e+12,6.731428e+01,1.390573e-32,1.019786e-18
